conference,session_id,meeting_id,chunk_index,chunk_file,n_moves,threshold,similarity_method,n_possible_links,n_nonzero_links,total_link_weight,weighted_ldi,mean_nonzero_weight,forelink_weight_mean,backlink_weight_mean,cross_speaker_weight_ratio,late_minus_early_backlink,forelink_entropy,backlink_entropy,horizon_entropy,overall_link_entropy
2021SLU,output_2021_06_10_SLU_S1,output_2021_06_10_SLU_S1__bot1_2021_06_10_12_34_46,8,2021SLU/output_2021_06_10_SLU_S1/bot1_2021_06_10_12_34_46_chunk8.json,28.0,0.35,lsa,378.0,5.0,1.0229202669416582,0.036532866676487794,0.20458405338833163,0.036532866676487794,0.036532866676487794,0.8751829076749302,0.07316534115125004,0.6578426972398768,0.426503570249084,0.35184910059250085,1.4361953680814616
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,1,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk1.json,27.0,0.35,lsa,351.0,7.0,0.3871247520912496,0.014337953781157391,0.055303536013035656,0.014337953781157391,0.01433795378115739,0.1876868522879372,0.015421225644187783,0.20842809553923647,0.27729558355287687,0.31367481645378,0.7993984955458933
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,2,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk2.json,12.0,0.35,lsa,66.0,2.0,0.7319772155070905,0.060998101292257544,0.36598860775354525,0.060998101292257544,0.060998101292257544,1.0,-0.18299430387677262,0.4283922533803014,1.5277616204429094,0.35288977491208645,2.309043648735297
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,3,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk3.json,17.0,0.35,lsa,136.0,3.0,0.17361233993136826,0.010212490584198134,0.057870779977122755,0.010212490584198134,0.010212490584198134,1.0,0.043403084982842066,0.4220907542941995,0.0884435273660749,0.10131818090492319,0.6118524625651975
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,4,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk4.json,18.0,0.35,lsa,153.0,2.0,0.25039104122085304,0.013910613401158503,0.12519552061042652,0.013910613401158503,0.013910613401158503,1.0,0.000548218913046552,0.18510643203780178,0.1697924776913945,0.1217603235907932,0.47665923331998944
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,5,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk5.json,13.0,0.35,lsa,78.0,3.0,0.16909897930387627,0.013007613792605868,0.05636632643462542,0.013007613792605868,0.013007613792605868,1.0,0.0025508770696297655,0.1531550488019812,0.2275651536118364,0.16715886158899795,0.5478790640028155
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,6,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk6.json,17.0,0.35,lsa,136.0,4.0,0.6170291178605167,0.036295830462383334,0.15425727946512918,0.036295830462383334,0.036295830462383334,1.0,0.04337065778754918,0.8963056859567065,0.5237362727477154,0.2812091489974571,1.701251107701879
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,7,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk7.json,28.0,0.35,lsa,378.0,2.0,0.49781189920583346,0.017778996400208337,0.24890594960291673,0.017778996400208337,0.017778996400208337,1.0,0.03111324370036459,0.37007455753086316,0.16238176311431943,0.16628988205746836,0.698746202702651
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,8,2021SLU/output_2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25_chunk8.json,12.0,0.35,lsa,66.0,2.0,0.5287656036748178,0.04406380030623482,0.2643828018374089,0.04406380030623482,0.04406380030623482,1.0,0.13219140091870446,0.5490458951976148,0.35118167458581895,0.4393535385577608,1.3395811083411946
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,1,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk1.json,18.0,0.35,lsa,153.0,1.0,0.7338116544397685,0.040767314135542694,0.7338116544397685,0.040767314135542694,0.040767314135542694,1.0,-0.06671015040361532,0.28179468621705334,0.8026129174548639,0.2566217470584526,1.3410293507303699
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,2,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk2.json,15.0,0.35,lsa,105.0,5.0,0.6775771316899947,0.04517180877933298,0.13551542633799893,0.04517180877933298,0.04517180877933298,1.0000000000000002,0.08329863133137312,0.6105880605704013,0.44159828080381536,0.41848225667660977,1.4706685980508265
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,3,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk3.json,11.0,0.35,lsa,55.0,3.0,0.8384361519349323,0.07622146835772112,0.2794787173116441,0.0762214683577211,0.0762214683577211,0.9999999999999999,-0.11828336873924003,0.5590033238971834,1.0938289527739642,0.6476258339149407,2.300458110586088
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,4,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk4.json,19.0,0.35,lsa,171.0,3.0,0.18321107319368365,0.009642688062825455,0.06107035773122788,0.009642688062825455,0.009642688062825455,0.22499470878237554,0.02175225410718489,0.17645876684516293,0.11919760388586137,0.1397895210521914,0.4354458917832157
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,5,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk5.json,20.0,0.35,lsa,190.0,4.0,0.5313956013461802,0.026569780067309014,0.13284890033654506,0.026569780067309017,0.026569780067309014,1.0,0.05313956013461803,0.5668211765457407,0.20886824141470495,0.28617775991070904,1.0618671778711546
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,6,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk6.json,18.0,0.35,lsa,153.0,1.0,0.5405647761826101,0.03003137645458945,0.5405647761826101,0.03003137645458945,0.03003137645458945,1.0,0.05405647761826101,0.20332975366696862,0.24949874220297658,0.49419769124326063,0.9470261871132059
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,7,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk7.json,24.0,0.35,lsa,276.0,2.0,0.16150049499961844,0.006729187291650768,0.08075024749980922,0.006729187291650768,0.006729187291650768,1.0,-0.015523826377932771,0.08051644708813947,0.15613782632941386,0.07586763151520426,0.3125219049327576
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,8,2021SLU/output_2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45_chunk8.json,5.0,0.35,lsa,10.0,2.0,0.8035080449112206,0.16070160898224412,0.4017540224556103,0.16070160898224412,0.16070160898224412,0.3708648531999846,0.14899644656050323,1.154745895303407,1.2824908013464251,1.0367637510033567,3.4740004476531894
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,1,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk1.json,49.0,0.35,lsa,1176.0,28.0,6.79202771405309,0.13861281049087937,0.24257241835903892,0.13861281049087937,0.13861281049087937,0.6204758637508109,0.13774361489751746,2.0611529510569464,1.814689935553539,1.4031651008442667,5.279007987454753
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,2,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk2.json,19.0,0.35,lsa,171.0,2.0,0.09044517821714944,0.0047602725377447076,0.04522258910857472,0.0047602725377447076,0.0047602725377447076,1.0,-0.010049464246349938,0.05266537265734392,0.1338957346112049,0.05811417720184959,0.2446752844703984
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,4,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk4.json,28.0,0.35,lsa,378.0,1.0,0.015156609654854223,0.0005413074876733651,0.015156609654854223,0.0005413074876733651,0.0005413074876733651,0.0,0.0015156609654854224,0.01986507986570861,0.007914182315444353,0.007623213236322375,0.035402475417475335
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,5,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk5.json,33.0,0.35,lsa,528.0,4.0,0.5357466931258876,0.01623474827654205,0.1339366732814719,0.01623474827654205,0.01623474827654205,1.0,-0.032223749990693364,0.17326703664050735,0.5658183814062993,0.1354353188944547,0.8745207369412613
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,6,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk6.json,26.0,0.35,lsa,325.0,2.0,0.6934125599513825,0.026669713844283943,0.34670627997569126,0.026669713844283943,0.026669713844283943,1.0,0.053339427688567885,0.4838366115020336,0.2093162022677854,0.22485597440111438,0.9180087881709335
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,7,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk7.json,26.0,0.35,lsa,325.0,1.0,0.2657305924620151,0.010220407402385195,0.2657305924620151,0.010220407402385195,0.010220407402385195,1.0,0.01898075660442965,0.16418581508210753,0.09791298798711984,0.10618664849995109,0.36828545156917847
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,8,2021SLU/output_2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05_chunk8.json,23.0,0.35,lsa,253.0,3.0,0.2040820787506453,0.008873133858723709,0.06802735958354843,0.008873133858723709,0.008873133858723707,0.9999999999999999,0.0,0.1189191751680439,0.18470565920911566,0.10274458858528254,0.40636942296244216
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,1,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk1.json,36.0,0.35,lsa,630.0,15.0,1.3769175847136907,0.03824771068649141,0.09179450564757938,0.0382477106864914,0.03824771068649141,0.8084814118831035,0.037173615080792755,0.5241040488466042,0.5425108807373819,0.6377555323646686,1.7043704619486548
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,2,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk2.json,12.0,0.35,lsa,66.0,3.0,0.6085269625075507,0.050710580208962554,0.20284232083585021,0.050710580208962554,0.05071058020896257,1.0000000000000002,0.05288102635386433,0.6221953945452323,0.5650417764938167,0.37429797834737805,1.5615351493864271
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,3,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk3.json,22.0,0.35,lsa,231.0,1.0,0.3362676806464276,0.015284894574837617,0.3362676806464276,0.015284894574837617,0.015284894574837617,0.0,0.05604461344107126,0.19724132318272786,0.12315373822786274,0.18437473385079212,0.5047697952613828
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,4,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk4.json,15.0,0.35,lsa,105.0,3.0,0.13775779450302728,0.009183852966868486,0.04591926483434242,0.009183852966868486,0.009183852966868486,1.0,0.005927489806050679,0.15683777499496274,0.14794095310466743,0.09060786018149784,0.395386588281128
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,5,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk5.json,17.0,0.35,lsa,136.0,2.0,0.7382757574910792,0.043427985734769366,0.3691378787455396,0.043427985734769366,0.043427985734769366,1.0,-0.09810802393858543,0.283067384481975,0.8244786620036848,0.3895994802865022,1.497145526772162
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,6,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk6.json,13.0,0.35,lsa,78.0,1.0,0.21330987795231834,0.016408452150178335,0.21330987795231834,0.016408452150178335,0.016408452150178335,0.0,0.0,0.16174491544948458,0.25436687314841183,0.1380119649875419,0.5541237535854383
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,8,2021SLU/output_2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06_chunk8.json,19.0,0.35,lsa,171.0,2.0,0.08210705315237375,0.0043214238501249344,0.041053526576186876,0.0043214238501249344,0.0043214238501249344,1.0,0.011729579021767678,0.12027488121074845,0.051916061855311224,0.04503627004111677,0.21722721310717644
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,1,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk1.json,35.0,0.35,lsa,595.0,9.0,1.971007528752042,0.05631450082148692,0.21900083652800467,0.056314500821486924,0.05631450082148692,0.5385780880574494,0.033689043236765095,0.6982930663711935,1.1711131691497785,0.6956554216240938,2.5650616571450655
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,2,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk2.json,12.0,0.35,lsa,66.0,2.0,0.29234162868791885,0.024361802390659906,0.14617081434395943,0.024361802390659906,0.024361802390659906,1.0,0.0,0.2534451963125593,0.3231358403382775,0.17692133858398162,0.7535023752348184
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,3,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk3.json,18.0,0.35,lsa,153.0,2.0,0.8208888261831067,0.04560493478795037,0.41044441309155333,0.04560493478795037,0.04560493478795037,0.0,0.08208888261831067,0.33883423603915186,0.29191717205771556,0.9660245952497771,1.5967760033466445
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,4,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk4.json,20.0,0.35,lsa,190.0,2.0,0.17240137257724664,0.008620068628862332,0.08620068628862332,0.008620068628862332,0.008620068628862332,1.0,-0.01948254691959619,0.09662714492702179,0.23580006686801244,0.08808976464613927,0.4205169764411735
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,5,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk5.json,17.0,0.35,lsa,136.0,4.0,0.5562220184130315,0.03271894225959009,0.13905550460325788,0.03271894225959009,0.03271894225959009,0.5084173784275428,0.11124440368260631,0.5909982293276541,0.24105353930286916,0.37726667413060144,1.2093184427611248
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,6,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk6.json,30.0,0.35,lsa,435.0,2.0,0.5245667560193731,0.017485558533979102,0.26228337800968654,0.017485558533979102,0.017485558533979102,0.9272116053403938,0.04053203199641047,0.18153817660897792,0.19266235084090666,0.20386603584952265,0.5780665632994072
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,7,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk7.json,25.0,0.35,lsa,300.0,3.0,0.7438584852883074,0.0297543394115323,0.2479528284294358,0.029754339411532292,0.0297543394115323,0.7451335106094601,0.03362379435391216,0.31051329806290795,0.43494513532931156,0.3687033607135318,1.1141617941057513
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,8,2021SLU/output_2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01_chunk8.json,33.0,0.35,lsa,528.0,4.0,1.2806204669657086,0.03880668081714268,0.32015511674142716,0.03880668081714268,0.03880668081714268,0.9684101146040311,0.08537469779771392,0.3816216168061599,0.4131106503047641,0.354870733320961,1.1496030004318851
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,1,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk1.json,36.0,0.35,lsa,630.0,17.0,4.01775101143209,0.11160419476200249,0.23633829479012292,0.11160419476200249,0.11160419476200249,0.7544163479752053,-0.06871095317495175,1.8460695847012878,2.0544863120357033,0.826381826365807,4.7269377231027985
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,2,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk2.json,9.0,0.35,lsa,36.0,2.0,0.6166700743955166,0.06851889715505739,0.3083350371977583,0.06851889715505739,0.06851889715505739,1.0,0.15416751859887914,0.8760150019808864,0.5502113154436981,0.5321932354336925,1.958419552858277
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,3,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk3.json,13.0,0.35,lsa,78.0,4.0,1.213570864809269,0.09335160498532838,0.3033927162023172,0.09335160498532838,0.09335160498532838,0.5713524715299766,0.17339805060790733,1.112519676307208,0.9978330204168755,0.5967288932238858,2.707081589947969
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,4,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk4.json,16.0,0.35,lsa,120.0,3.0,0.4811727334659967,0.030073295841624794,0.16039091115533224,0.030073295841624794,0.030073295841624798,0.3829058327216223,0.052950221400882305,0.4323334429294176,0.39568981728732455,0.269660665185379,1.0976839254021211
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,5,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk5.json,15.0,0.35,lsa,105.0,2.0,0.2075664091855677,0.01383776061237118,0.10378320459278385,0.01383776061237118,0.01383776061237118,0.058001995719507336,0.002407853195418961,0.18656921862988848,0.1791080840824093,0.11815175888907165,0.48382906160136946
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,6,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk6.json,12.0,0.35,lsa,66.0,5.0,0.9019061570924151,0.07515884642436792,0.180381231418483,0.07515884642436792,0.07515884642436792,0.3767194447880601,0.013462292606433515,0.7616194493630142,1.1844286848414285,0.606578411983973,2.5526265461884154
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,7,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk7.json,16.0,0.35,lsa,120.0,2.0,0.5994572268910834,0.03746607668069271,0.2997286134455417,0.03746607668069271,0.03746607668069271,0.41714094820303593,0.0,0.3531296784149959,0.4017453101324808,0.3270669185509403,1.0819419070984169
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,8,2021SLU/output_2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM_chunk8.json,25.0,0.35,lsa,300.0,4.0,0.24091083375807307,0.009636433350322923,0.06022770843951827,0.009636433350322923,0.009636433350322923,0.8538949512312078,-0.0073226125091014945,0.1088454549640667,0.19357130285953209,0.15457952028602212,0.4569962781096209
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,1,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk1.json,33.0,0.35,lsa,528.0,2.0,0.7324068447199813,0.0221941468096964,0.36620342235999065,0.0221941468096964,0.0221941468096964,0.5757955124446152,0.05633898805538318,0.8226662847305084,0.19459965217974007,0.18668283152042814,1.2039487684306767
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,2,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk2.json,14.0,0.35,lsa,91.0,5.0,0.6909854838824425,0.04935610599160304,0.1381970967764885,0.04935610599160304,0.049356105991603026,0.8530600657316657,0.06970268010261771,0.6261396395446669,0.5460972936477082,0.4721710207182541,1.6444079539106293
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,3,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk3.json,21.0,0.35,lsa,210.0,6.0,0.9947650942456031,0.04736976639264777,0.16579418237426718,0.04736976639264776,0.04736976639264777,0.4913802175206571,0.06103677410469975,0.7657937921844613,0.6442517324610534,0.4462904388834861,1.8563359635290009
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,4,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk4.json,21.0,0.35,lsa,210.0,4.0,0.5012823699432442,0.023870589044916388,0.12532059248581104,0.023870589044916388,0.023870589044916384,0.060232042856764964,2.3314443222557588e-05,0.17599714288129237,0.40880868631258105,0.2917549492341573,0.8765607784280307
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,5,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk5.json,21.0,0.35,lsa,210.0,3.0,0.6363137085350481,0.030300652787383243,0.2121045695116827,0.030300652787383243,0.030300652787383243,0.8114642728620081,0.07953921356688101,0.3961610551369351,0.2939266932104527,0.4036972204104566,1.0937849687578445
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,6,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk6.json,21.0,0.35,lsa,210.0,3.0,0.6087885738304338,0.028989932087163515,0.2029295246101446,0.028989932087163515,0.028989932087163515,1.0,-0.037184912482359195,0.29798469626075813,0.40446401350590644,0.2822694685119565,0.984718178278621
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,7,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk7.json,30.0,0.35,lsa,435.0,3.0,0.3047363102842132,0.010157877009473773,0.10157877009473774,0.010157877009473773,0.010157877009473773,0.0,0.011120581595269168,0.16272318788244808,0.13335749426703353,0.13328767071542794,0.4293683528649095
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,8,2021SLU/output_2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56_chunk8.json,47.0,0.35,lsa,1081.0,33.0,7.0062344838917525,0.1490688188062075,0.21231013587550765,0.1490688188062075,0.1490688188062075,0.670627312047443,0.15067052260214647,1.9963972712012328,2.1927693339097805,1.60178785479976,5.790954459910773
2021SLU,output_2021_06_11_SLU_S10,output_2021_06_11_SLU_S10__bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36,1,2021SLU/output_2021_06_11_SLU_S10/bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36_chunk1.json,21.0,0.35,lsa,210.0,3.0,0.6648492913332374,0.0316594900634875,0.22161643044441248,0.03165949006348749,0.0316594900634875,0.9999999999999998,-0.01766228616896626,0.371027573612185,0.4296036058146344,0.2811194679296744,1.081750647356494
2021SLU,output_2021_06_11_SLU_S10,output_2021_06_11_SLU_S10__bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36,2,2021SLU/output_2021_06_11_SLU_S10/bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36_chunk2.json,25.0,0.35,lsa,300.0,1.0,1.0,0.04,1.0,0.04,0.04,1.0,0.0625,0.41381685030363374,0.39124356362925566,0.24988229283318544,1.0549427067660748
2021SLU,output_2021_06_11_SLU_S10,output_2021_06_11_SLU_S10__bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36,3,2021SLU/output_2021_06_11_SLU_S10/bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36_chunk3.json,30.0,0.35,lsa,435.0,3.0,0.6042570188989074,0.02014190062996358,0.2014190062996358,0.02014190062996358,0.02014190062996358,0.9014273171968682,-0.0641515862851909,0.16011157013725355,0.5972363703161447,0.21485938410683741,0.9722073245602356
