conference,session_id,meeting_id,n_chunks,n_moves,threshold,similarity_method,n_possible_links,n_nonzero_links,total_link_weight,weighted_ldi,mean_nonzero_weight,forelink_weight_mean,backlink_weight_mean,cross_speaker_weight_ratio,late_minus_early_backlink,forelink_entropy,backlink_entropy,horizon_entropy,overall_link_entropy,session_id_norm,meeting_base,registry_session_key,funded_rate,any_funded,n_teams,registry_rows,registry_num_teams,registry_num_funded_teams,registry_any_funded,registry_has_teams,registry_funded_rate,funded_rate_entropy,any_funded_entropy,n_teams_entropy,num_funded_teams,outcome_source
2021NES,output_2021_11_05_NES_S3,output_2021_11_05_NES_S3__B3_2021_11_05_11_01_14_trimend,11,171.0,0.35,lsa,14535.0,1307.0,230.7658193476177,1.3495077154831443,0.1765614532116432,1.3495077154831447,1.3495077154831443,0.7637023760053027,1.8692881101921897,18.623466684964217,18.7495662925754,19.163579931779484,56.5366129093191,2021_11_05_NES_S3,B3_2021_11_05_11_01_14_trimend,2021_11_05_NES_S3/B3_2021_11_05_11_01_14_trimend,0.0,0.0,4.0,,,,,,,0.0,0.0,4.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S4,output_2021_11_05_NES_S4__B4_2021_11_05_11_00_54_trimend,12,198.0,0.35,lsa,19503.0,2136.0,406.8389283805353,2.054742062527956,0.1904676630995015,2.054742062527956,2.054742062527956,0.8105356718207928,2.674107578262437,26.599524214914187,27.102057958160483,27.639528287544906,81.34111046061957,2021_11_05_NES_S4,B4_2021_11_05_11_00_54_trimend,2021_11_05_NES_S4/B4_2021_11_05_11_00_54_trimend,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S5,output_2021_11_05_NES_S5__B5_2021_11_05_11_01_07_trimend,12,235.0,0.35,lsa,27495.0,2798.0,476.7589042058888,2.028761294493144,0.1703927463209038,2.028761294493144,2.028761294493144,0.8131405986764726,2.711439464006662,28.125674038115218,29.019367593930244,28.39519243883778,85.54023407088324,2021_11_05_NES_S5,B5_2021_11_05_11_01_07_trimend,2021_11_05_NES_S5/B5_2021_11_05_11_01_07_trimend,0.6666666666666666,1.0,3.0,,,,,,,0.6666666666666666,1.0,3.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S6,output_2021_11_05_NES_S6__B6_2021_11_05_11_01_03_trimend,12,224.0,0.35,lsa,24976.0,2150.0,393.5127798748567,1.7567534815841817,0.1830291999417938,1.7567534815841817,1.756753481584182,0.8155067467537419,2.412497693322494,26.269985627380414,23.941672838855023,24.057703929828953,74.2693623960644,2021_11_05_NES_S6,B6_2021_11_05_11_01_03_trimend,2021_11_05_NES_S6/B6_2021_11_05_11_01_03_trimend,0.25,1.0,4.0,,,,,,,0.25,1.0,4.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S7,output_2021_11_05_NES_S7__B1_2021_11_05_13_06_40,7,252.0,0.35,lsa,31626.0,2562.0,528.7247833377202,2.0981142195941276,0.2063718904518814,2.0981142195941276,2.0981142195941276,0.792297405780446,3.4096708761715373,32.12546154476985,27.435652632526057,29.359708905294916,88.92082308259083,2021_11_05_NES_S7,B1_2021_11_05_13_06_40,2021_11_05_NES_S7/B1_2021_11_05_13_06_40,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S8,output_2021_11_05_NES_S8__B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15,8,169.0,0.35,lsa,14196.0,1185.0,221.7303692536704,1.3120140192524876,0.1871142356571058,1.3120140192524878,1.3120140192524878,0.6921285341612771,1.7435308406797592,19.19686852596439,17.380316206326082,17.75754849909003,54.33473323138051,2021_11_05_NES_S8,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15,2021_11_05_NES_S8/B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15,,,,,,,,,,,,,,unmatched
2021NES,output_2021_11_05_NES_S9,output_2021_11_05_NES_S9__B3_2021_11_05_13_06_59,7,185.0,0.35,lsa,17020.0,1393.0,245.01015242237088,1.3243792022830858,0.1758866851560451,1.3243792022830858,1.324379202283086,0.764666173160675,1.6882263872044798,19.637745862420996,19.53533824708632,18.865962383394297,58.03904649290161,2021_11_05_NES_S9,B3_2021_11_05_13_06_59,2021_11_05_NES_S9/B3_2021_11_05_13_06_59,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,entropy_with_outcomes
2021SLU,output_2021_06_10_SLU_S1,output_2021_06_10_SLU_S1__bot1_2021_06_10_12_34_46,8,180.0,0.35,lsa,16110.0,1849.0,309.46729103871877,1.719262727992882,0.1673700870950344,1.719262727992882,1.7192627279928818,0.7425263376062146,2.2319313928980877,23.707748753623708,22.9813815033254,23.673866194647932,70.36299645159704,2021_06_10_SLU_S1,bot1_2021_06_10_12_34_46,2021_06_10_SLU_S1/bot1_2021_06_10_12_34_46,0.3333333333333333,1.0,3.0,8.0,3.0,1.0,1.0,True,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_10_SLU_S2,output_2021_06_10_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,8,144.0,0.35,lsa,10296.0,1265.0,199.45830837989644,1.3851271415270583,0.1576745520789695,1.3851271415270583,1.3851271415270587,0.7144176971229917,1.7274816081960078,19.11185035358483,18.28207201353724,17.651857744000477,55.04578011112255,2021_06_10_SLU_S2,bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,2021_06_10_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_10_12_37_25,0.5,1.0,2.0,9.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_10_SLU_S3,output_2021_06_10_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,8,130.0,0.35,lsa,8385.0,920.0,148.21939330813927,1.1401491792933791,0.1611080362044992,1.1401491792933791,1.1401491792933791,0.7951049727731906,1.5496327511523,15.888713174752915,15.587974716478532,15.245159870479313,46.72184776171076,2021_06_10_SLU_S3,bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,2021_06_10_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_10_12_36_45,0.0,0.0,1.0,9.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021SLU,output_2021_06_10_SLU_S4,output_2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05,7,204.0,0.35,lsa,20706.0,1866.0,322.7402910167828,1.5820602500822687,0.1729583553144602,1.5820602500822687,1.5820602500822687,0.7752495956421843,2.1341163853648237,23.390309361285663,21.259607219332423,21.428918889587063,66.07883547020515,2021_06_10_SLU_S4,bot4_2021_06_10_12_35_05,2021_06_10_SLU_S4/bot4_2021_06_10_12_35_05,1.0,1.0,2.0,8.0,2.0,2.0,1.0,True,1.0,1.0,1.0,2.0,2.0,chunk_registry_v1
2021SLU,output_2021_06_10_SLU_S5,output_2021_06_10_SLU_S5__botB2_2021_06_10_12_35_06,7,134.0,0.35,lsa,8911.0,812.0,130.36115132778326,0.9728444128939048,0.1605432898125409,0.9728444128939048,0.9728444128939048,0.6827629863822074,1.548290551352176,13.912653136034296,12.331660656919375,13.009889320353212,39.254203113306886,2021_06_10_SLU_S5,botB2_2021_06_10_12_35_06,2021_06_10_SLU_S5/botB2_2021_06_10_12_35_06,0.5,1.0,2.0,8.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_10_SLU_S6,output_2021_06_10_SLU_S6__Zoom_Meeting_Room_6_2021_06_10_12_35_01,8,190.0,0.35,lsa,17955.0,1859.0,326.4662943294387,1.7182436543654669,0.1756139291712957,1.7182436543654669,1.7182436543654669,0.7701468585563581,2.6008552348404397,23.543857693206107,23.49978638474334,24.95898779555405,72.0026318735035,2021_06_10_SLU_S6,Zoom_Meeting_Room_6_2021_06_10_12_35_01,2021_06_10_SLU_S6/Zoom_Meeting_Room_6_2021_06_10_12_35_01,0.0,0.0,2.0,9.0,2.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,chunk_registry_v1
2021SLU,output_2021_06_10_SLU_S7,output_2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM,8,142.0,0.35,lsa,10011.0,592.0,119.63109047010713,0.8424724680993458,0.2020795447130187,0.842472468099346,0.842472468099346,0.7925518230632793,1.1518106335233589,14.621745491256531,10.647500593246638,11.385612616074098,36.65485870057727,2021_06_10_SLU_S7,Zoom_Meeting_6_10_2021_12_35_12_PM,2021_06_10_SLU_S7/Zoom_Meeting_6_10_2021_12_35_12_PM,,0.0,0.0,8.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S1,output_2021_06_11_SLU_S1__bot1_2021_06_11_10_57_56,8,208.0,0.35,lsa,21528.0,2304.0,395.0996825897695,1.8995177047585072,0.171484237235143,1.8995177047585077,1.8995177047585077,0.7838325894705205,2.458017866551181,26.246072367267917,27.104047037836313,28.56923546746603,81.91935487257027,2021_06_11_SLU_S1,bot1_2021_06_11_10_57_56,2021_06_11_SLU_S1/bot1_2021_06_11_10_57_56,0.3333333333333333,1.0,3.0,8.0,3.0,1.0,1.0,True,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S10,output_2021_06_11_SLU_S10__bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36,8,205.0,0.35,lsa,20910.0,2147.0,363.87473980425466,1.7749987307524615,0.1694805495129271,1.7749987307524615,1.7749987307524615,0.8337723086034957,1.9270972089224363,24.36880792498774,25.792526353642995,23.431211585282632,73.59254586391336,2021_06_11_SLU_S10,bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36,2021_06_11_SLU_S10/bot3p2_Room_3_Zoom_Meeting_2021_06_11_13_03_36,0.0,0.0,1.0,9.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S11,output_2021_06_11_SLU_S11__bot4_2021_06_11_13_02_17,8,192.0,0.35,lsa,18336.0,1951.0,360.0490956519611,1.8752557065206308,0.1845459229379606,1.8752557065206308,1.8752557065206308,0.7933777220433972,2.4648163653155866,25.34808584674698,24.44534705795971,24.472480599385744,74.26591350409244,2021_06_11_SLU_S11,bot4_2021_06_11_13_02_17,2021_06_11_SLU_S11/bot4_2021_06_11_13_02_17,0.5,1.0,2.0,8.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S12,output_2021_06_11_SLU_S12__botB2_2021_06_11_13_01_54,8,191.0,0.35,lsa,18145.0,1970.0,340.84662375218227,1.7845372971318445,0.1730185907371483,1.7845372971318445,1.7845372971318445,0.7142874474654092,2.4659496208630545,24.311372984768173,25.172303701241074,23.55764642663231,73.04132311264155,2021_06_11_SLU_S12,botB2_2021_06_11_13_01_54,2021_06_11_SLU_S12/botB2_2021_06_11_13_01_54,0.0,0.0,1.0,8.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S13,output_2021_06_11_SLU_S13__Zoom_Meeting_6_11_2021_1_02_20_PM,8,195.0,0.35,lsa,18915.0,1626.0,302.317412229848,1.5503457037428103,0.1859270677920344,1.5503457037428106,1.5503457037428106,0.8014240202596,2.0757076459218156,21.98478469692325,21.21735492430998,20.272716635158567,63.47485625639179,2021_06_11_SLU_S13,Zoom_Meeting_6_11_2021_1_02_20_PM,2021_06_11_SLU_S13/Zoom_Meeting_6_11_2021_1_02_20_PM,0.0,0.0,2.0,8.0,2.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S2,output_2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37,8,152.0,0.35,lsa,11476.0,1047.0,192.30340241535183,1.2651539632588935,0.1836708714568785,1.2651539632588935,1.2651539632588935,0.7689330803581668,1.7584763511850958,18.54837897303114,17.722429555704153,16.55047735348076,52.82128588221605,2021_06_11_SLU_S2,bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37,2021_06_11_SLU_S2/bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37,,0.0,0.0,9.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S3,output_2021_06_11_SLU_S3__bot3p2_Room_3_Zoom_Meeting_2021_06_11_10_59_57,8,107.0,0.35,lsa,5671.0,400.0,63.28826119439424,0.5914790765831237,0.1582206529859856,0.5914790765831236,0.5914790765831236,0.7873390572592368,0.8819414677873009,9.27799086130217,8.881349613763998,7.871146864064873,26.03048733913104,2021_06_11_SLU_S3,bot3p2_Room_3_Zoom_Meeting_2021_06_11_10_59_57,2021_06_11_SLU_S3/bot3p2_Room_3_Zoom_Meeting_2021_06_11_10_59_57,1.0,1.0,1.0,9.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S4,output_2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21,8,174.0,0.35,lsa,15051.0,1518.0,260.5776886107057,1.4975729230500328,0.1716585563970393,1.4975729230500332,1.4975729230500328,0.7267712677186579,1.7356804443707254,20.35843436638878,20.79410250044787,19.404272862998223,60.55680972983488,2021_06_11_SLU_S4,bot4_2021_06_11_10_58_21,2021_06_11_SLU_S4/bot4_2021_06_11_10_58_21,0.5,1.0,2.0,8.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S5,output_2021_06_11_SLU_S5__botB2_2021_06_11_10_58_55,8,161.0,0.35,lsa,12880.0,1144.0,199.0213605822512,1.2361575191444174,0.1739697207886811,1.236157519144417,1.2361575191444172,0.8033081419585391,1.58374559994204,17.330024347401757,17.05169978550833,17.324941111439177,51.70666524434927,2021_06_11_SLU_S5,botB2_2021_06_11_10_58_55,2021_06_11_SLU_S5/botB2_2021_06_11_10_58_55,,0.0,0.0,8.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S6,output_2021_06_11_SLU_S6__Zoom_Meeting_Room_6_2021_06_11_10_58_05,8,205.0,0.35,lsa,20910.0,2182.0,354.14580022818586,1.7275404889179795,0.1623032998295993,1.7275404889179795,1.7275404889179795,0.8125943949506946,2.634339971682788,24.63795111608979,22.398926636755803,23.02651633129414,70.06339408413973,2021_06_11_SLU_S6,Zoom_Meeting_Room_6_2021_06_11_10_58_05,2021_06_11_SLU_S6/Zoom_Meeting_Room_6_2021_06_11_10_58_05,0.0,0.0,3.0,8.0,3.0,0.0,0.0,True,0.0,0.0,0.0,3.0,0.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S7,output_2021_06_11_SLU_S7__Zoom_Meeting_6_11_2021_10_58_14_AM,8,117.0,0.35,lsa,6786.0,488.0,79.72550119478092,0.6814145401263326,0.1633719286778297,0.6814145401263324,0.6814145401263327,0.8324477200246394,0.7014252722471916,9.782538494467827,10.351915841729044,9.4668338854409,29.60128822163777,2021_06_11_SLU_S7,Zoom_Meeting_6_11_2021_10_58_14_AM,2021_06_11_SLU_S7/Zoom_Meeting_6_11_2021_10_58_14_AM,1.0,1.0,1.0,8.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S8,output_2021_06_11_SLU_S8__bot1_2021_06_11_13_01_53,8,172.0,0.35,lsa,14706.0,1561.0,271.8185702499494,1.580340524709008,0.1741310507687055,1.5803405247090083,1.5803405247090083,0.8033020379421543,2.108965011592514,21.574799960128985,21.788946235877145,21.46985337509688,64.83359957110301,2021_06_11_SLU_S8,bot1_2021_06_11_13_01_53,2021_06_11_SLU_S8/bot1_2021_06_11_13_01_53,1.0,1.0,2.0,8.0,2.0,2.0,1.0,True,1.0,1.0,1.0,2.0,2.0,chunk_registry_v1
2021SLU,output_2021_06_11_SLU_S9,output_2021_06_11_SLU_S9__bot2p2_Zoom_Meeting_Room_2_2021_06_11_13_02_58,8,200.0,0.35,lsa,19900.0,2632.0,451.60758643126593,2.2580379321563298,0.1715834294951618,2.2580379321563298,2.2580379321563293,0.7204652011560151,2.486289163141919,28.007902091408095,30.596919887269618,28.808187816586027,87.41300979526375,2021_06_11_SLU_S9,bot2p2_Zoom_Meeting_Room_2_2021_06_11_13_02_58,2021_06_11_SLU_S9/bot2p2_Zoom_Meeting_Room_2_2021_06_11_13_02_58,0.0,0.0,1.0,9.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2022MND,output_2022_04_07_MND_S1,output_2022_04_07_MND_S1__Bot1_2022_04_07_12_35_40_glitch_2_4min,8,148.0,0.35,lsa,10878.0,784.0,142.7297588013273,0.9643902621711304,0.1820532637772032,0.9643902621711304,0.9643902621711304,0.7141287240892579,1.2332959804260624,14.589607050556976,14.02760050015717,13.487545163787672,42.104752714501814,2022_04_07_MND_S1,Bot1_2022_04_07_12_35_40_glitch_2_4min,2022_04_07_MND_S1/Bot1_2022_04_07_12_35_40_glitch_2_4min,0.3333333333333333,1.0,3.0,,,,,,,0.3333333333333333,1.0,3.0,,entropy_with_outcomes
2022MND,output_2022_04_07_MND_S2,output_2022_04_07_MND_S2__Bot2_Zoom_Meeting_2022_04_07_12_36_23_controls_issue,7,166.0,0.35,lsa,13695.0,1263.0,252.3391303409827,1.5201152430179683,0.1997934523681573,1.5201152430179683,1.5201152430179683,0.7664719161505646,1.8904861786365752,20.517829050865537,20.579804153862412,19.476421878822755,60.574055083550704,2022_04_07_MND_S2,Bot2_Zoom_Meeting_2022_04_07_12_36_23_controls_issue,2022_04_07_MND_S2/Bot2_Zoom_Meeting_2022_04_07_12_36_23_controls_issue,0.0,0.0,2.0,,,,,,,0.0,0.0,2.0,,entropy_with_outcomes
2022MND,output_2022_04_07_MND_S3,output_2022_04_07_MND_S3__Bot3_2022_04_07_12_36_39,8,90.0,0.35,lsa,4005.0,269.0,47.363131294533886,0.5262570143837099,0.1760711200540293,0.5262570143837099,0.5262570143837099,0.6187696228300638,0.7064055060719716,7.284754577197859,7.81599899727706,7.32546574563731,22.426219320112228,2022_04_07_MND_S3,Bot3_2022_04_07_12_36_39,2022_04_07_MND_S3/Bot3_2022_04_07_12_36_39,,,,,,,,,,,,,,unmatched
2022MND,output_2022_04_07_MND_S4,output_2022_04_07_MND_S4__Bot4_MND_2022_1_4,7,188.0,0.35,lsa,17578.0,1838.0,367.5303070146648,1.954948441567366,0.1999620821624944,1.9549484415673664,1.9549484415673664,0.7497325534495667,2.4766425596954806,26.22569043963448,27.21180815595662,25.824350667722303,79.26184926331341,2022_04_07_MND_S4,Bot4_MND_2022_1_4,2022_04_07_MND_S4/Bot4_MND_2022_1_4,0.5,1.0,2.0,,,,,,,0.5,1.0,2.0,,entropy_with_outcomes
2022MND,output_2022_04_07_MND_S5,output_2022_04_07_MND_S5__BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later),8,207.0,0.35,lsa,21321.0,2412.0,446.1773875791134,2.155446316807311,0.1849823331588364,2.155446316807311,2.155446316807311,0.7459804754103253,2.402357233678449,27.609066409193964,30.034871855832087,30.130468056524865,87.77440632155091,2022_04_07_MND_S5,BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later),2022_04_07_MND_S5/BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later),0.5,1.0,2.0,,,,,,,0.5,1.0,2.0,,entropy_with_outcomes
2022MND,output_2022_04_07_MND_S6,output_2022_04_07_MND_S6__BotB5_2022_04_07_12_37_34,7,118.0,0.35,lsa,6903.0,577.0,86.6899958939188,0.7346609821518543,0.150242627199166,0.7346609821518543,0.7346609821518542,0.7208051062243095,0.894150962540481,10.81673974620961,11.179296807951763,9.939782765862985,31.93581932002436,2022_04_07_MND_S6,BotB5_2022_04_07_12_37_34,2022_04_07_MND_S6/BotB5_2022_04_07_12_37_34,0.5,1.0,2.0,,,,,,,0.5,1.0,2.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S1,output_2022_04_08_MND_S1__Bot1_2022_04_08_10_53_19,8,145.0,0.35,lsa,10440.0,775.0,124.90464585463998,0.8614113507216551,0.161167284973729,0.8614113507216551,0.8614113507216551,0.8036973293879434,1.44361579430325,13.656860502314665,11.754428105180567,12.717390896366888,38.12867950386213,2022_04_08_MND_S1,Bot1_2022_04_08_10_53_19,2022_04_08_MND_S1/Bot1_2022_04_08_10_53_19,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S10,output_2022_04_08_MND_S10__BotB4_2022_04_08_01_03_01_problem_53min20sec_56min20sec,8,155.0,0.35,lsa,11935.0,1057.0,182.82924292313504,1.1795435027299035,0.1729699554618117,1.1795435027299035,1.1795435027299035,0.5532928308828526,1.50798820325893,17.625727075723383,16.72372518706961,17.07978322090859,51.42923548370158,2022_04_08_MND_S10,BotB4_2022_04_08_01_03_01_problem_53min20sec_56min20sec,2022_04_08_MND_S10/BotB4_2022_04_08_01_03_01_problem_53min20sec_56min20sec,,,,,,,,,,,,,,unmatched
2022MND,output_2022_04_08_MND_S11,output_2022_04_08_MND_S11__BotB5_2022_04_08_13_02_42,8,191.0,0.35,lsa,18145.0,1551.0,277.53268047189994,1.4530506830989525,0.1789378984344938,1.4530506830989525,1.4530506830989525,0.8002810686432501,1.8064871047254665,21.384349542641548,19.71137474102853,19.661490119708517,60.7572144033786,2022_04_08_MND_S11,BotB5_2022_04_08_13_02_42,2022_04_08_MND_S11/BotB5_2022_04_08_13_02_42,0.0,0.0,2.0,,,,,,,0.0,0.0,2.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S2,output_2022_04_08_MND_S2__Bot2_Zoom_Meeting_Room_2_2022_04_08_10_54_08_problem_52min50sec_55min,8,257.0,0.35,lsa,32896.0,3626.0,694.4420933567183,2.7021093126720555,0.1915174002638495,2.7021093126720555,2.7021093126720555,0.7618321767267087,3.434400886885376,36.60182478288218,38.345525707632966,38.00893178950264,112.9562822800178,2022_04_08_MND_S2,Bot2_Zoom_Meeting_Room_2_2022_04_08_10_54_08_problem_52min50sec_55min,2022_04_08_MND_S2/Bot2_Zoom_Meeting_Room_2_2022_04_08_10_54_08_problem_52min50sec_55min,,,,,,,,,,,,,,unmatched
2022MND,output_2022_04_08_MND_S3,output_2022_04_08_MND_S3__Bot3.1_2022_04_08_10_53_26_problem_47min10sec_end_then_2_min_missed,5,126.0,0.35,lsa,7875.0,565.0,89.69042599897062,0.7118287777696082,0.1587441168123373,0.7118287777696081,0.7118287777696082,0.6430498792268935,1.0656080937847887,11.517959400545788,9.896523635209256,9.352811827087724,30.767294862842768,2022_04_08_MND_S3,Bot3.1_2022_04_08_10_53_26_problem_47min10sec_end_then_2_min_missed,2022_04_08_MND_S3/Bot3.1_2022_04_08_10_53_26_problem_47min10sec_end_then_2_min_missed,,,,,,,,,,,,,,unmatched
2022MND,output_2022_04_08_MND_S3,output_2022_04_08_MND_S3__Bot3.2_2022_04_08_11_45_28_after_missed_2_min,3,82.0,0.35,lsa,3321.0,186.0,34.962109648094994,0.4263671908304267,0.1879683314413709,0.4263671908304267,0.4263671908304267,0.5898642448772445,0.5387446596412198,6.016151187440516,6.2063940462164675,5.932747021360004,18.155292255016988,2022_04_08_MND_S3,Bot3.2_2022_04_08_11_45_28_after_missed_2_min,2022_04_08_MND_S3/Bot3.2_2022_04_08_11_45_28_after_missed_2_min,,,,,,,,,,,,,,unmatched
2022MND,output_2022_04_08_MND_S4,output_2022_04_08_MND_S4__BotB4_2022_04_08_06_54_34_time_wrong_(probably_4hrs_early),8,151.0,0.35,lsa,11325.0,1124.0,188.1028731807228,1.2457143919253164,0.167351310659006,1.2457143919253164,1.2457143919253164,0.7797618226217752,2.057656773219354,18.06682775358172,17.151578444773385,17.862729507192704,53.08113570554781,2022_04_08_MND_S4,BotB4_2022_04_08_06_54_34_time_wrong_(probably_4hrs_early),2022_04_08_MND_S4/BotB4_2022_04_08_06_54_34_time_wrong_(probably_4hrs_early),0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S5,output_2022_04_08_MND_S5__BotB5_2022_04_08_10_54_31_problem_7min30sec_10min,7,133.0,0.35,lsa,8778.0,781.0,138.26520693292497,1.0395880220520677,0.177036116431402,1.0395880220520677,1.0395880220520677,0.6942103803744026,1.453989514186506,14.307191882995232,14.583318848842293,14.642527491957956,43.53303822379548,2022_04_08_MND_S5,BotB5_2022_04_08_10_54_31_problem_7min30sec_10min,2022_04_08_MND_S5/BotB5_2022_04_08_10_54_31_problem_7min30sec_10min,0.3333333333333333,1.0,3.0,,,,,,,0.3333333333333333,1.0,3.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S7,output_2022_04_08_MND_S7__Bot1_2022_04_08_13_01_44_60min40sec_61min10sec,8,167.0,0.35,lsa,13861.0,1626.0,312.4514518228398,1.870966777382274,0.1921595644666911,1.870966777382274,1.870966777382274,0.6283392956002959,2.7484168923881604,24.31842718575819,25.05067674888839,25.498600080961676,74.86770401560825,2022_04_08_MND_S7,Bot1_2022_04_08_13_01_44_60min40sec_61min10sec,2022_04_08_MND_S7/Bot1_2022_04_08_13_01_44_60min40sec_61min10sec,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S8,output_2022_04_08_MND_S8__Bot2_Zoom_Meeting_Room_2_2022_04_08_13_02_14,7,207.0,0.35,lsa,21321.0,2110.0,354.1479433315725,1.7108596296211231,0.1678426271713613,1.7108596296211234,1.7108596296211231,0.7527816768442948,2.1432921625900487,23.752643402932517,24.39551122531841,24.142952126507865,72.29110675475879,2022_04_08_MND_S8,Bot2_Zoom_Meeting_Room_2_2022_04_08_13_02_14,2022_04_08_MND_S8/Bot2_Zoom_Meeting_Room_2_2022_04_08_13_02_14,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,entropy_with_outcomes
2022MND,output_2022_04_08_MND_S9,output_2022_04_08_MND_S9__Bot3_2022_04_08_13_01_56_problem_55min30sec_57min20sec,7,156.0,0.35,lsa,12090.0,1014.0,170.70052306316882,1.0942341221998002,0.1683437111076615,1.0942341221998002,1.0942341221998002,0.7167351265000789,1.6172788881932163,17.015833908484296,14.543130058669265,14.70804694445031,46.26701091160387,2022_04_08_MND_S9,Bot3_2022_04_08_13_01_56_problem_55min30sec_57min20sec,2022_04_08_MND_S9/Bot3_2022_04_08_13_01_56_problem_55min30sec_57min20sec,,,,,,,,,,,,,,unmatched
